Australian-Chinese businessman Michael Li claims China intimidation after refusing to act as spy,https://www.abc.net.au/news/2015-10-12/businessman-claims-china-intimidation-after-refusing-to-spy/6843356
"Australian, Chinese markets gain ground after volatile week",https://www.abc.net.au/news/2015-07-10/share-market-makes-gains-after-volatile-week/6611444
Home-grown Chinese wines jockey with Australian exports for the dollars of domestic wine consumers,https://www.abc.net.au/news/rural/2015-05-22/chinese-wine-pernod-ricard-vineyard/6490170
"Australian, Chinese governments make landmark air services agreement",https://www.abc.net.au/news/2015-01-23/china-australia-sign-landmark-air-agreement/6043482
Gold Coast urged to capitalise on growing Chinese tourist market with focus on nature-based tourism,https://www.abc.net.au/news/2015-12-08/gold-coast-urged-to-capitalise-on-growing-chinese-tourism-market/7009736
"Chinese takeaway store sparks row in Ngukurr, as Indigenous-owned enterprise loses monopoly on food",https://www.abc.net.au/news/2018-11-07/chinese-takeaway-sparks-row-in-ngukurr-indigenous-community/10470588
Artists calls on people to pose as the iconic 'tank man' to mark the Tiananmen square anniversary,https://www.abc.net.au/news/programs/the-world/2018-06-04/artists-calls-on-people-to-pose-as-the-iconic-tank/9833978
"NT Country Hour Wednesday 14 June, 2017",https://www.abc.net.au/news/rural/programs/nt-country-hour/2017-06-14/nt-country-hour-14-june-2017/8617878
"Country Hour for Thursday 5 January, 2017",https://www.abc.net.au/news/rural/2017-01-05/tas-country-hour-5-january-2017/8163840
Extended interview with Andrew Robb,https://www.abc.net.au/news/programs/the-business/2016-11-08/extended-interview-with-andrew-robb/8007192
S Kidman and Co: Gina Rinehart's Hancock Group hits back at all-Australian syndicate bid,https://www.abc.net.au/news/2016-10-25/s-kidman-and-co-rinehart-says-hanock-bid-better-than-syndicate/7963466
S Kidman and Co: Australian graziers challenge Gina Rinehart with home-grown bid for cattle empire,https://www.abc.net.au/news/2016-10-20/graziers-challenge-rinehart-with-bid-for-kidman-cattle-empire/7948490
"Country Hour for Monday 10 October, 2016",https://www.abc.net.au/news/rural/programs/wa-country-hour/2016-10-10/wa-country-hour-10-october-2016/7919750
Business in 90 Seconds,https://www.abc.net.au/news/newschannel/business-in-90-seconds/2016-10-10/business-in-90-seconds/7917430
Research showing Australians not overly concerned with Chinese  investment in agriculture at odds with Federal Government policy  ,https://www.abc.net.au/news/rural/2015-12-18/public-not-so-concerned-with-chinese-investment-in-farming/7040964
"Limestone Coast says no to seaweed harvest expansion by Australian Kelp Products, but PIRSA says evidence needed  ",https://www.abc.net.au/news/rural/2015-10-05/limestone-coast-seaweed-harvest-expansion/6828210
Analysis: Is it time to get worried about the banks?,https://www.abc.net.au/news/2015-09-07/is-it-time-to-get-worried-about-banks-analysis/6753692
Prominent WA businessman pleads not guilty to child sex charge,https://www.abc.net.au/news/2015-01-23/china-australia-businessman-pleads-not-guilty-to-child-sex/6042940
The gift of milk an attraction for Chinese market,https://www.abc.net.au/news/rural/2014-12-08/fresh-milk-china/5951020
